"UC Gill Tract Weather Station"
"12/18/23 12:00 AM : 6 Month"
"","","","","","","","","","","","","","","","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower","Gill Tract Tower"
"1/21/24 8:00 PM","56","56","56","89","89","89","53","54","56","56","29.70","29.70","29.70","29.67","57","57","56","90","91","90","54","54","54","55","55","55","0","SSW","SSW","0.0","2","SSW","57","56","57","0.00","57","57","57","57","54","54","54","0.00","0.00","0","0","0.00","0","0","0.0","0.087","0.000"
"1/21/24 8:15 PM","56","56","56","90","90","89","53","54","56","56","29.69","29.70","29.68","29.65","57","57","57","90","90","90","54","54","54","55","55","55","1","ESE","ESE","0.2","4","ESE","57","57","57","--","57","57","57","57","54","54","54","0.01","0.01","0","0","0.00","0","0","0.0","0.085","0.000"
"1/21/24 8:30 PM","56","56","56","90","90","90","53","54","56","56","29.71","29.71","29.69","29.67","57","57","57","90","90","90","54","54","54","56","56","55","0","SW","S","0.1","3","ENE","57","57","57","--","57","57","57","57","55","55","54","0.02","0.07","0","0","0.00","0","0","0.0","0.083","0.000"
"1/21/24 8:45 PM","56","56","56","91","91","90","53","54","56","56","29.70","29.71","29.70","29.67","57","57","57","91","91","90","54","54","54","55","56","55","0","ESE","E","0.1","3","ESE","57","57","57","--","57","57","57","57","54","55","54","0.05","0.24","0","0","0.00","0","0","0.0","0.082","0.000"
"1/21/24 9:00 PM","56","56","56","91","91","91","53","54","56","56","29.71","29.71","29.69","29.68","57","57","57","91","91","91","54","54","54","55","55","55","1","ENE","SE","0.3","5","SSE","57","57","57","0.00","57","57","57","57","54","54","54","0.05","0.66","0","0","0.00","0","0","0.0","0.085","0.000"
"1/21/24 9:15 PM","56","56","56","91","91","91","53","54","56","56","29.69","29.71","29.69","29.65","57","57","56","92","92","91","54","54","54","55","55","55","1","ESE","ESE","0.2","6","ESE","56","56","57","--","57","57","57","57","54","54","54","0.03","0.26","0","0","0.00","0","0","0.0","0.087","0.000"
"1/21/24 9:30 PM","56","56","56","92","92","91","53","54","56","56","29.68","29.69","29.68","29.65","56","56","56","91","92","91","54","54","54","55","55","55","2","E","ESE","0.4","8","E","56","56","57","--","57","57","57","56","54","54","54","0.03","0.21","0","0","0.00","0","0","0.0","0.089","0.000"
"1/21/24 9:45 PM","56","56","56","92","92","92","53","54","56","56","29.68","29.68","29.68","29.64","56","56","56","91","91","91","54","54","54","55","55","55","2","ESE","SSE","0.4","7","ESE","56","56","56","--","57","56","57","56","54","54","54","0.00","0.21","0","0","0.00","0","0","0.0","0.090","0.000"
"1/21/24 10:00 PM","56","56","56","92","92","92","53","54","56","56","29.67","29.68","29.67","29.64","56","56","56","91","91","91","54","54","54","55","55","55","1","S","SSE","0.3","7","S","56","56","56","0.00","56","56","56","56","54","54","54","0.01","0.04","0","0","0.00","0","0","0.0","0.092","0.000"
"1/21/24 10:15 PM","56","56","56","92","92","92","53","54","56","56","29.68","29.68","29.67","29.64","56","56","56","91","91","91","54","54","54","55","55","55","1","SE","SE","0.3","7","S","56","56","56","--","56","56","56","56","54","54","54","0.00","0.01","0","0","0.00","0","0","0.0","0.092","0.000"
"1/21/24 10:30 PM","56","56","56","93","93","92","53","54","56","56","29.67","29.68","29.67","29.63","56","56","56","92","92","91","54","54","54","55","55","55","2","S","SE","0.4","7","SSW","56","56","56","--","57","56","57","56","54","54","54","0.03","0.36","0","0","0.00","0","0","0.0","0.090","0.000"
"1/21/24 10:45 PM","56","56","56","93","93","93","54","54","56","56","29.66","29.67","29.66","29.62","56","56","56","92","92","92","54","54","54","55","55","55","1","E","E","0.3","6","WSW","56","56","56","--","56","56","56","56","54","54","54","0.03","0.23","0","0","0.00","0","0","0.0","0.092","0.000"
"1/21/24 11:00 PM","56","56","55","93","93","93","54","54","56","56","29.66","29.66","29.66","29.62","56","56","56","91","92","91","54","54","54","55","55","55","3","ESE","ESE","0.6","9","ESE","56","56","56","0.00","56","56","56","56","54","54","54","0.01","0.12","0","0","0.00","0","0","0.0","0.092","0.000"
"1/21/24 11:15 PM","55","56","55","93","93","93","54","54","56","56","29.66","29.67","29.66","29.63","56","56","56","91","91","91","54","54","54","55","55","55","3","ESE","ESE","0.8","16","SSE","56","56","56","--","56","56","56","56","54","54","54","0.00","0.06","0","0","0.00","0","0","0.0","0.091","0.000"
"1/21/24 11:30 PM","55","56","55","93","93","93","54","54","56","56","29.66","29.66","29.66","29.63","56","56","56","91","92","91","54","54","54","55","55","54","3","SE","SE","0.7","10","SSW","56","56","56","--","56","56","56","56","54","54","54","0.04","0.20","0","0","0.00","0","0","0.0","0.093","0.000"
"1/21/24 11:45 PM","55","55","55","93","93","93","53","54","56","56","29.67","29.67","29.66","29.64","56","56","56","92","92","91","54","54","53","54","55","54","2","ESE","SE","0.6","11","E","56","56","56","--","56","56","56","56","54","54","54","0.02","0.32","0","0","0.00","0","0","0.0","0.095","0.000"
"1/22/24 12:00 AM","55","55","55","94","94","93","54","54","56","56","29.67","29.68","29.67","29.63","56","56","56","92","92","92","53","54","53","54","54","54","1","SSW","SSE","0.3","8","WSW","56","56","56","0.00","56","56","56","56","53","54","53","0.01","0.20","0","0","0.00","0","0","0.0","0.096","0.000"
"1/22/24 12:15 AM","55","55","55","94","94","94","54","54","56","56","29.66","29.67","29.66","29.63","56","56","56","92","92","92","53","54","53","54","54","54","2","ESE","SE","0.6","9","SSW","56","56","56","--","56","56","56","56","53","53","53","0.02","0.35","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 12:30 AM","55","55","55","94","94","94","53","54","55","56","29.66","29.67","29.66","29.62","56","56","56","92","92","92","53","53","53","54","54","54","2","E","SE","0.4","7","SSE","56","56","56","--","56","56","56","56","53","53","53","0.02","0.13","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 12:45 AM","55","55","55","94","94","94","53","54","55","55","29.66","29.66","29.65","29.62","55","56","55","92","92","92","53","53","53","54","54","54","2","ESE","SE","0.4","9","E","55","55","56","--","56","56","56","56","53","53","53","0.01","0.24","0","0","0.00","0","0","0.0","0.101","0.000"
"1/22/24 1:00 AM","55","55","55","94","94","94","53","54","55","55","29.66","29.66","29.65","29.62","55","56","55","92","92","92","53","53","53","54","54","54","2","ESE","ESE","0.5","10","S","55","55","56","0.00","56","56","56","56","53","53","53","0.02","0.07","0","0","0.00","0","0","0.0","0.100","0.000"
"1/22/24 1:15 AM","55","55","55","94","94","94","53","54","55","55","29.66","29.66","29.65","29.62","55","55","55","92","92","92","53","53","53","54","54","54","1","ESE","SE","0.3","9","SE","55","55","56","--","56","56","56","56","53","53","53","0.03","0.36","0","0","0.00","0","0","0.0","0.101","0.000"
"1/22/24 1:30 AM","55","55","55","94","94","94","53","54","55","55","29.65","29.65","29.65","29.61","55","55","55","92","92","92","53","53","53","54","54","54","2","E","E","0.5","9","E","55","55","56","--","56","56","56","55","53","53","53","0.05","0.58","0","0","0.00","0","0","0.0","0.102","0.000"
"1/22/24 1:45 AM","55","55","55","94","94","94","53","54","55","55","29.66","29.66","29.65","29.62","56","56","55","91","92","91","53","53","53","54","54","54","1","SE","SE","0.3","7","SSW","56","55","56","--","56","56","56","56","53","53","53","0.00","0.06","0","0","0.00","0","0","0.0","0.099","0.000"
"1/22/24 2:00 AM","55","55","55","94","94","94","53","54","55","55","29.66","29.66","29.66","29.62","56","56","56","91","91","91","53","53","53","54","54","54","2","ESE","ESE","0.4","8","ENE","56","56","56","0.00","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.097","0.000"
"1/22/24 2:15 AM","55","55","55","94","94","94","53","54","55","55","29.67","29.67","29.66","29.63","56","56","56","91","91","91","53","53","53","54","54","54","2","E","ESE","0.6","9","ENE","56","56","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.097","0.000"
"1/22/24 2:30 AM","55","55","55","94","94","94","53","54","55","55","29.67","29.67","29.66","29.63","56","56","55","92","92","91","53","53","53","54","54","54","2","ESE","ESE","0.6","10","NE","56","55","56","--","56","56","56","56","53","53","53","0.01","0.01","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 2:45 AM","55","55","55","94","94","94","53","54","55","55","29.67","29.67","29.67","29.63","55","56","55","92","92","92","53","53","53","54","54","54","2","SE","ESE","0.4","8","S","55","55","56","--","56","56","56","56","53","53","53","0.01","0.01","0","0","0.00","0","0","0.0","0.100","0.000"
"1/22/24 3:00 AM","55","55","55","94","94","94","53","54","55","55","29.67","29.67","29.67","29.64","55","56","55","93","93","92","53","53","53","54","54","54","2","ESE","ESE","0.5","9","N","55","55","56","0.00","56","56","56","56","53","53","53","0.02","0.12","0","0","0.00","0","0","0.0","0.100","0.000"
"1/22/24 3:15 AM","55","55","55","94","94","94","53","54","55","55","29.67","29.67","29.67","29.64","56","56","55","93","93","92","53","54","53","54","54","54","2","SE","SSE","0.4","7","S","56","55","56","--","56","56","56","56","53","53","53","0.00","0.06","0","0","0.00","0","0","0.0","0.099","0.000"
"1/22/24 3:30 AM","55","55","55","94","94","94","53","54","55","55","29.67","29.67","29.67","29.63","56","56","55","93","93","93","54","54","53","54","54","54","1","SE","SSE","0.3","8","S","55","55","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.099","0.000"
"1/22/24 3:45 AM","55","55","55","95","95","94","53","54","55","55","29.67","29.67","29.67","29.64","55","55","55","94","94","93","54","54","53","54","54","54","1","SSW","SSE","0.3","5","S","55","55","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.100","0.000"
"1/22/24 4:00 AM","55","55","55","95","95","95","53","54","55","55","29.68","29.68","29.67","29.64","55","56","55","94","94","94","54","54","54","54","54","54","2","SSE","SSE","0.4","6","ESE","55","55","56","0.00","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.100","0.000"
"1/22/24 4:15 AM","55","55","55","95","95","95","54","54","55","55","29.68","29.68","29.68","29.64","56","56","55","94","94","94","54","54","54","54","54","54","2","SE","SSE","0.4","8","S","56","55","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.099","0.000"
"1/22/24 4:30 AM","55","55","55","95","95","95","54","54","55","55","29.68","29.68","29.67","29.64","56","56","56","94","94","94","54","54","54","55","55","54","1","SSW","SSE","0.1","6","SSW","56","56","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.099","0.000"
"1/22/24 4:45 AM","55","55","55","95","95","95","54","54","55","55","29.68","29.68","29.68","29.64","56","56","56","94","94","94","54","54","54","55","55","54","1","S","S","0.2","6","SSW","56","56","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 5:00 AM","55","55","55","95","95","95","54","54","55","55","29.68","29.68","29.68","29.65","56","56","56","94","94","94","54","54","54","55","55","55","1","SE","SSE","0.2","4","ESE","56","56","56","0.00","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.097","0.000"
"1/22/24 5:15 AM","55","55","55","95","95","95","54","54","55","55","29.69","29.69","29.68","29.65","56","56","56","94","94","94","54","54","54","55","55","55","1","SE","SSE","0.2","4","SW","56","56","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.097","0.000"
"1/22/24 5:30 AM","55","55","55","96","96","95","54","54","55","55","29.69","29.69","29.69","29.65","56","56","56","95","95","94","54","54","54","55","55","55","0","S","S","0.0","2","S","56","56","56","--","56","56","56","56","53","53","53","0.01","0.01","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 5:45 AM","55","55","55","96","96","96","54","54","55","55","29.69","29.69","29.68","29.65","56","56","56","95","95","95","54","54","54","55","55","55","0","S","SSE","0.0","2","S","56","56","56","--","56","56","56","56","53","53","53","0.00","0.01","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 6:00 AM","55","55","55","96","96","96","54","54","55","55","29.69","29.69","29.69","29.66","56","56","56","95","95","95","54","54","54","55","55","55","0","S","S","0.0","2","SSW","56","56","56","0.00","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 6:15 AM","55","55","55","96","96","96","54","54","55","55","29.70","29.70","29.69","29.66","56","56","56","95","95","95","54","54","54","55","55","55","0","N","N","0.0","0","N","56","56","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 6:30 AM","55","55","55","96","96","96","54","54","55","55","29.70","29.70","29.70","29.66","56","56","56","95","95","95","54","54","54","55","55","55","0","N","N","0.0","0","N","56","56","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 6:45 AM","55","55","55","96","96","96","54","54","55","55","29.69","29.70","29.69","29.66","56","56","56","95","95","95","54","54","54","55","55","55","0","N","N","0.0","0","N","56","56","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 7:00 AM","55","55","55","96","96","96","54","54","55","55","29.70","29.70","29.69","29.66","56","56","55","95","95","95","54","54","54","54","55","54","0","N","N","0.0","0","N","55","55","56","0.00","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.098","0.000"
"1/22/24 7:15 AM","55","55","55","96","96","96","54","54","55","55","29.71","29.71","29.70","29.67","56","56","55","95","95","95","54","54","54","55","55","54","0","N","N","0.0","0","N","55","55","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.099","0.000"
"1/22/24 7:30 AM","55","55","55","96","96","96","54","54","55","55","29.71","29.71","29.71","29.68","56","56","55","95","95","95","54","54","54","55","55","55","0","N","N","0.0","0","N","56","55","56","--","56","56","56","56","53","53","53","0.00","0.00","0","0","0.00","0","0","0.0","0.099","0.000"
"1/22/24 7:45 AM","55","55","55","96","96","96","54","54","55","55","29.72","29.72","29.71","29.68","56","56","56","95","95","95","54","54","54","55","55","55","0","N","N","0.0","0","N","56","56","56","--","56","56","56","56","53","53","53","0.00","0.00","8","12","0.18","0","0","0.0","0.097","0.000"
"1/22/24 8:00 AM","55","55","55","96","96","96","54","54","55","55","29.73","29.73","29.72","29.69","56","56","56","95","95","95","54","54","54","55","55","55","0","N","N","0.0","0","N","56","56","56","0.00","56","56","56","56","53","54","53","0.02","0.08","12","12","0.25","0","0","0.0","0.095","0.000"
"1/22/24 8:15 AM","55","55","55","96","96","96","54","54","55","55","29.73","29.73","29.73","29.69","56","56","56","95","95","95","55","55","54","55","55","55","0","S","S","0.0","2","SSE","56","56","56","--","56","56","56","56","54","54","53","0.00","0.08","11","12","0.24","0","0","0.0","0.094","0.000"
"1/22/24 8:30 AM","55","55","55","96","96","96","54","54","55","55","29.73","29.73","29.73","29.70","56","56","56","95","95","95","55","55","54","55","55","55","0","S","S","0.0","2","SSE","56","56","56","--","56","56","56","56","54","54","54","0.02","0.07","11","12","0.23","0","0","0.0","0.093","0.000"
"1/22/24 8:45 AM","55","55","55","96","96","96","54","54","55","56","29.73","29.74","29.73","29.70","56","56","56","95","95","95","54","55","54","55","55","55","0","ESE","ESE","0.0","2","ESE","56","56","56","--","56","56","56","56","54","54","54","0.02","0.09","14","18","0.31","0","0","0.0","0.093","0.000"
"1/22/24 9:00 AM","55","55","55","96","96","96","54","54","56","56","29.74","29.74","29.73","29.70","56","56","56","95","95","95","55","55","54","55","55","55","0","SE","SSE","0.0","2","SSW","56","56","56","0.00","56","56","56","56","54","54","54","0.06","0.36","15","18","0.32","0","0","0.0","0.094","0.000"
"1/22/24 9:15 AM","55","55","55","96","96","96","54","54","56","56","29.75","29.75","29.74","29.71","56","56","56","95","95","95","55","55","54","55","55","55","1","WSW","SW","0.1","2","SSW","56","56","56","--","56","56","56","56","54","54","54","0.02","0.25","13","16","0.28","0","0","0.0","0.094","0.000"
"1/22/24 9:30 AM","55","55","55","96","97","96","54","55","56","56","29.75","29.75","29.75","29.72","56","56","56","95","95","95","55","55","55","55","56","55","0","S","S","0.0","2","SW","56","56","57","--","57","57","57","56","54","54","54","0.00","0.08","32","40","0.69","0","0","0.0","0.092","0.000"
"1/22/24 9:45 AM","55","55","55","97","97","96","54","55","56","56","29.76","29.76","29.75","29.72","56","57","56","95","95","94","55","55","55","56","56","55","0","SW","SW","0.1","3","SSW","57","56","57","--","57","57","57","57","55","55","54","0.00","0.00","41","54","0.88","0","1","0.0","0.089","0.000"
